Bodak Yellow (Money Moves)	Cardi B
Rockstar	Post Malone Featuring 21 Savage
Mi Gente	J Balvin & Willy William Featuring Beyonce
1-800-273-8255	Logic Featuring Alessia Cara & Khalid
Look What You Made Me Do	Taylor Swift
Feel It Still	Portugal. The Man
Thunder	Imagine Dragons
Sorry Not Sorry	Demi Lovato
Despacito	Luis Fonsi & Daddy Yankee Featuring Justin Bieber
Unforgettable	French Montana Featuring Swae Lee
Believer	Imagine Dragons
Rake It Up	Yo Gotti Featuring Nicki Minaj
Too Good At Goodbyes	Sam Smith
Strip That Down	Liam Payne Featuring Quavo
Attention	Charlie Puth
Bank Account	21 Savage
There's Nothing Holdin' Me Back	Shawn Mendes
Slow Hands	Niall Horan
What Lovers Do	Maroon 5 Featuring SZA
Shape Of You	Ed Sheeran
Wild Thoughts	DJ Khaled Featuring Rihanna & Bryson Tiller
Humble.	Kendrick Lamar
That's What I Like	Bruno Mars
I Get The Bag	Gucci Mane Featuring Migos
What About Us	P!nk
Praying	Kesha
Young Dumb & Broke	Khalid
What Ifs	Kane Brown Featuring Lauren Alaina
Havana	Camila Cabello Featuring Young Thug
XO TOUR Llif3	Lil Uzi Vert
Body Like A Back Road	Sam Hunt
Something Just Like This	The Chainsmokers & Coldplay
Love Galore	SZA Featuring Travis Scott
Perfect	Ed Sheeran
Congratulations	Post Malone Featuring Quavo
Location	Khalid
Say You Won't Let Go	James Arthur
No Promises	Cheat Codes Featuring Demi Lovato
I Fall Apart	Post Malone
When It Rains It Pours	Luke Combs
Do Re Mi	blackbear
New Rules	Dua Lipa
Small Town Boy	Dustin Lynch
Loyalty.	Kendrick Lamar Featuring Rihanna
Crew	GoldLink Featuring Brent Faiyaz & Shy Glizzy
Gucci Gang	Lil Pump
...Ready For It?	Taylor Swift
The Weekend	SZA
Bad At Love	Halsey
Redbone	Childish Gambino
Unforgettable	Thomas Rhett
Butterfly Effect	Travis Scott
Silence	Marshmello Featuring Khalid
Friends	Justin Bieber + BloodPop
Glorious	Macklemore Featuring Skylar Grey
Roll In Peace	Kodak Black Featuring XXXTENTACION
The Way Life Goes	Lil Uzi Vert Featuring Nicki Minaj
The Race	Tay-K
No Limit	G-Eazy Featuring A$AP Rocky & Cardi B
Transportin'	Kodak Black
Heartache On The Dance Floor	Jon Pardi
Jocelyn Flores	XXXTENTACION
All The Pretty Girls	Kenny Chesney
It's A Vibe	2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko
Greatest Love Story	LANCO
Feels	Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean
They Don't Know	Jason Aldean
Hi Bich	Bhad Bhabie
Pills And Automobiles	Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black
Dusk Till Dawn	Zayn Featuring Sia
Every Little Thing	Carly Pearce
Love So Soft	Kelly Clarkson
F**k Love	XXXTENTACION Featuring Trippie Redd
No Promises	A Boogie Wit da Hoodie
Say A'	A Boogie Wit da Hoodie
Escapate Conmigo	Wisin Featuring Ozuna
B.E.D.	Jacquees
Relationship	Young Thug Featuring Future
Sauce It Up	Lil Uzi Vert
Light It Up	Luke Bryan
More Girls Like You	Kip Moore
Fix A Drink	Chris Janson
I'll Name The Dogs	Blake Shelton
Undefeated	A Boogie Wit da Hoodie Featuring 21 Savage
I Could Use A Love Song	Maren Morris
Beast Mode	A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again
DNA	BTS
It Ain't My Fault	Brothers Osborne
Questions	Chris Brown
Let Me Go	Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt
Like I Loved You	Brett Young
No Such Thing As A Broken Heart	Old Dominion
Do I Make You Wanna	Billy Currington
Losing Sleep	Chris Young
Go Flex	Post Malone
Sky Walker	Miguel Featuring Travis Scott
Plain Jane	A$AP Ferg Featuring Nicki Minaj
Smooth	Florida Georgia Line
Round Here Buzz	Eric Church
Whatever You Need	Meek Mill Featuring Chris Brown & Ty Dolla $ign
